trans_date_trans_time	merchant	category	amt	city	state	lat	long	city_pop	job	dob	trans_num	merch_lat	merch_long	is_fraud
01-01-2019 08:29	"Johnson, Runolfsdottir and Maye"	misc_net	119.3	Kissee Mills	MO	36.6704	-93.0377	1201	"Engineer, agricultural"	18-03-1980	68dc37af3b1afb730e93e5aa769d81e0	35.9868	-93.5521	0
01-01-2019 08:32	Morar Inc	grocery_net	41.51	Espanola	NM	35.9866	-106.0654	18408	Historic buildings inspector/conservation officer	18-07-1972	3544f27c0e2a41376767ef363ed6a445	36.3616	-107.0034	0
01-01-2019 08:33	Mayert Group	shopping_pos	1.28	Campbell	NE	40.2967	-98.737	493	"Surveyor, minerals"	13-09-1940	128d12e82cc3ddb7078f419090279e5d	41.186	-98.2683	0
01-01-2019 08:34	Hudson-Grady	shopping_pos	2.06	Indian Wells	CA	33.7163	-116.3381	4677	Learning mentor	06-05-1955	213ee3a1f8f1fb407104913e1a792198	33.6038	-116.5405	0
01-01-2019 08:40	"Osinski, Ledner and Leuschke"	grocery_pos	101.95	North Loup	NE	41.4972	-98.7858	509	"Nurse, children's"	15-09-1980	17e156c3d3247de328c90082de7060f5	40.6584	-98.4685	0
01-01-2019 08:42	Kuvalis Lt	gas_transport	74.4	Mountain Center	CA	33.6401	-116.5567	1661	"Therapist, music"	19-09-1988	52bf8c4c36520832ff7bfe21a60f7125	33.012	-116.9381	0
01-01-2019 08:45	Erdman-Kertzmann	gas_transport	56.16	Utica	MO	39.7417	-93.6289	271	Land/geomatics surveyor	18-04-1972	4db5b57ad4c0297dffd76583fde6bea6	40.39	-94.1175	0
01-01-2019 08:45	Dickinson-Rempel	misc_pos	154.91	Wales	AK	64.7556	-165.6723	145	"Administrator, education"	09-11-1939	3d9aa6d05c4cf14c4af5d377e0ae4dc8	65.337	-165.3457	0
01-01-2019 08:49	McGlynn-Jaskolski	misc_pos	36.62	Helm	CA	36.4992	-120.0936	123	Early years teacher	07-02-1973	6458bd33847734ea1c5075edce6ef805	35.5904	-120.03	0
01-01-2019 08:53	Hudson-Ratke	grocery_pos	84.04	Mound City	MO	40.1362	-95.2138	1631	Architect	20-01-1953	a4124a63fe29428a307eb671a3f03ba3	40.6381	-95.8343	0
01-01-2019 09:03	Schamberger-O'Keefe	grocery_pos	148.1	Lowell	OR	43.921	-122.7806	1420	Systems analyst	11-11-1965	f87f521574b3074d07652bdda05fdc5a	44.6115	-123.4812	0
01-01-2019 09:06	Nader-Helle	misc_net	77.04	Parks	AZ	35.2563	-111.95	759	"Geologist, engineering"	28-03-1957	fb7244fb7a5de4bf5644fb0b6167449d	34.3895	-111.4237	0
01-01-2019 09:08	Hermann-Gaylo	misc_pos	17.21	High Rolls Mountain Park	NM	32.9396	-105.8189	899	Naval architect	30-08-1967	f99eb614ec5ca802aebd68adb7d233c5	32.2802	-106.8088	0
01-01-2019 09:11	Stamm-Rodriguez	misc_pos	31.98	Fort Washakie	WY	43.0048	-108.8964	1645	Freight forwarder	26-02-1976	bb79e069a78e3b394f6412ff315ff245	43.3824	-107.9561	0
01-01-2019 09:13	Schmeler Inc	misc_pos	2.72	Phoenix	AZ	33.5623	-112.0559	1312922	Contractor	24-10-1981	ae0616344b2cd56da54995c4a7341ebf	33.1024	-113.0315	0
01-01-2019 09:19	Prohaska-Murray	gas_transport	47.08	High Rolls Mountain Park	NM	32.9396	-105.8189	899	Naval architect	30-08-1967	af4e8397ae771b8f1810708856ccdd18	33.3324	-104.8356	0
01-01-2019 09:20	Turcotte-Halvorson	misc_pos	3.96	San Diego	CA	33.0067	-117.069	1241364	Chartered public finance accountant	05-08-1959	cf56c5861bb83da1e2510125f58fd2bf	33.202	-118.0041	0
01-01-2019 09:22	"Watsica, Haag and Considine"	shopping_pos	4.73	Laguna Hills	CA	33.615	-117.7114	45303	Sales executive	22-12-1969	2b6dfcaa97388cf78bb203a62a63941d	33.4046	-116.9866	0
01-01-2019 09:29	"Raynor, Reinger and Hagenes"	gas_transport	72.18	Thompson	UT	38.9999	-109.615	46	"Surveyor, minerals"	23-04-1987	2fa89b83d2fd924592bcccb3adf444e4	39.6509	-109.4904	0
01-01-2019 09:29	Schamberger-O'Keefe	grocery_pos	197.16	Meridian	ID	43.6498	-116.4306	84106	Intelligence analyst	11-02-1971	474e9337240f379e55216d2176740822	44.2654	-116.7904	0
01-01-2019 09:32	Brekke and Sons	gas_transport	79.12	Lamy	NM	35.4311	-105.9409	923	Public relations account executive	22-06-1964	2830bf8d68c6051a91498cd7bb3247ba	35.2754	-105.7172	0
01-01-2019 09:36	"Tillman, Dickinson and Labadie"	gas_transport	73.79	Holstein	NE	40.4542	-98.6538	331	Telecommunications researcher	19-08-1950	0b454b130b75c6519810ab0c65c01c88	40.6251	-98.5882	0
01-01-2019 09:41	"Schmeler, Bashirian and Price"	shopping_net	9.3	Cardwell	MO	36.0434	-90.2907	1120	Television floor manager	17-04-1957	5c8a3352624826c5d9f9029a1f342fe6	36.9306	-89.4964	0
01-01-2019 09:42	Klocko LLC	misc_net	23.57	Hatch	UT	37.7175	-112.4777	258	Geoscientist	24-11-1961	1ad7c13c20187d801960465877306721	37.4374	-111.6957	0
01-01-2019 10:03	Parisian and Sons	gas_transport	53.3	Kent	OR	45.0838	-120.6649	60	Museum education officer	03-04-1942	c56dda8b062fd466a0e5beb348d0fde2	44.3819	-120.7159	0
01-01-2019 10:07	"Schoen, Kuphal and Nitzsche"	grocery_pos	40.73	Oakland	CA	37.7878	-122.1884	381459	Barista	03-01-1974	ed898e5e31e1a68b6859084e58a85a71	37.2285	-122.9194	0
01-01-2019 10:08	"Greenholt, Jacobi and Gleason"	gas_transport	73.11	Fields Landing	CA	40.7268	-124.2174	276	"Scientist, audiological"	06-05-1929	5ce83c0c43d6cacdfa5839da561f80a1	41.3596	-123.9598	0
01-01-2019 10:08	Turcotte-Halvorson	misc_pos	23.17	Parker Dam	CA	34.298	-114.156	126	Marketing executive	07-10-1992	cdef0856c7bc77e108e8083467f5e828	33.3525	-114.9617	0
01-01-2019 10:09	McDermott-Weimann	grocery_pos	97.45	Rocky Mount	MO	38.2911	-92.7059	1847	Tax inspector	26-10-1988	614bd8f2d4dbc5c2c754118911c1d681	39.2282	-92.1883	0
01-01-2019 10:11	Jaskolski-Vandervort	misc_net	4.35	Weeping Water	NE	40.8731	-96.1528	1517	Dealer	08-11-1951	ee7c0c461e8eba4a105b4c9620bc8369	40.5429	-96.5156	0
01-01-2019 10:12	Kerluke PLC	misc_net	1.63	Moab	UT	38.5677	-109.5271	9772	Location manager	24-11-1989	a92c9646140f26bfe9415167a9799d9c	38.2084	-109.2742	0
01-01-2019 10:14	Miller-Harris	misc_net	10.96	Moriarty	NM	34.9889	-106.0609	7268	"Therapist, art"	04-08-1988	33446b7d7a2c1a5c7bba9cc4851446e4	35.4302	-105.7932	0
01-01-2019 10:14	Heaney-Marquardt	entertainment	22.32	Paradise Valley	AZ	33.5494	-111.9565	17047	Building surveyor	29-01-1935	bb577d9698812575ad8ef0ba8d1a7116	34.0414	-112.2651	0
01-01-2019 10:22	Heller-Langosh	gas_transport	68.35	Hooper	NE	41.6414	-96.5232	1745	"Engineer, automotive"	26-12-1973	56c969b1428752619cc5d609d8aebb8d	41.8934	-95.7367	0
01-01-2019 10:29	Auer-West	shopping_net	1433.54	Cascade Locks	OR	45.671	-121.8686	1288	Barrister	01-05-1936	cdf73aea45a42592972ad9668315b8c2	45.8733	-121.589	0
01-01-2019 10:30	"Zboncak, Rowe and Murazik"	shopping_net	5.74	Parks	AZ	35.2563	-111.95	759	"Geologist, engineering"	28-03-1957	c0d80cf33efb7a863fb576a68a7b352f	35.2612	-111.4449	0
01-01-2019 10:37	Bauch-Rayno	grocery_pos	146.33	Vinton	CA	40.0235	-120.7986	128	Education administrator	21-02-1966	67e41c2fc02089fcde1e7db628222949	39.892	-121.4537	0
01-01-2019 10:40	Hudson-Grady	shopping_pos	7.29	Roseland	NE	40.4591	-98.5551	463	"Nurse, mental health"	31-05-1948	30209367f2bb4608201c43fd3770e6ba	40.0392	-97.9588	0
01-01-2019 10:41	"Heller, Gutmann and Zieme"	grocery_pos	120.69	Westfir	OR	43.7575	-122.481	597	Forensic psychologist	19-05-1961	b911ea13d191fbe87b8febbf7674397b	44.642	-122.6474	0
01-01-2019 10:45	Kuphal-Bartoletti	misc_net	2.55	Campbell	NE	40.2967	-98.737	493	"Surveyor, minerals"	13-09-1940	cf2616223a657877fdd6510251f789bd	39.4516	-99.2968	0
01-01-2019 10:46	Smitham-Schille	grocery_net	88.26	Lake Oswego	OR	45.4093	-122.6847	42817	Planning and development surveyor	28-05-1982	eb43b531dcc75ab6d2be32f14572ad5a	44.4865	-123.5752	0
01-01-2019 10:47	"Adams, Kovacek and Kuhlman"	grocery_net	47.54	Athena	OR	45.8289	-118.4971	1302	Dealer	18-10-1976	8b84871f95118c170b525195e68d8c03	45.5422	-118.5624	0
01-01-2019 10:50	Goodwin-Nitzsche	grocery_pos	118.12	Eugene	OR	44.0385	-123.0614	191096	"Scientist, physiological"	06-04-1964	f19ec0a7b2267036ee97a33683a6514d	44.7391	-122.0814	0
01-01-2019 10:50	Cummerata-Jones	gas_transport	72.28	Parker	CO	39.5102	-104.7216	84861	Materials engineer	10-03-1932	76ee8e0c687d52059a9bf7c0c9370abc	40.4487	-104.6309	0
01-01-2019 10:55	Emard Inc	gas_transport	74.15	Colton	WA	46.5901	-117.1692	761	Chief Marketing Officer	30-06-1943	573e840dfaa710256a6bce035d840630	46.9023	-116.4167	0
01-01-2019 10:56	Emard Inc	gas_transport	45.95	Conway	WA	48.34	-122.3456	85	"Research officer, political party"	01-09-1984	3b839d88dbaefcbbdd1582cbab25f775	47.989	-122.071	0
01-01-2019 11:02	"Parisian, Schiller and Altenwerth"	misc_net	6.79	Westerville	NE	41.4193	-99.3844	73	Product designer	10-02-1935	56c81fc5198cf35619ddfff533af2298	40.7659	-98.4332	0
01-01-2019 11:08	Deckow-O'Conne	grocery_pos	161.29	Gardiner	OR	43.7857	-124.1437	260	"Engineer, maintenance"	01-09-1956	3ed5dc8ee7ce2b157c6987ff4c2bd9da	44.4618	-124.8669	0
01-01-2019 11:11	"Stokes, Christiansen and Sipes"	grocery_net	50.28	Kirtland Afb	NM	35.0203	-106.5503	310	"Surveyor, land/geomatics"	30-09-1978	f994beb587e7e87a029fdff28a6a349f	35.0636	-106.2421	0
01-01-2019 11:17	Auer-Mosciski	grocery_pos	138.6	Blairstown	MO	38.5319	-93.9221	467	Agricultural consultant	27-05-1950	36cf54dd7b4335e7fce6c396ada92b29	38.5893	-93.0177	0
01-01-2019 11:17	"Morissette, Weber and Wiegan"	grocery_net	43.12	Riverton	WY	43.0351	-108.2024	19408	"Lecturer, higher education"	11-09-1993	8804f4b8cd9cfdfac5b5aa615cc7691b	43.8024	-107.2813	0
01-01-2019 11:18	Heller-Langosh	gas_transport	63.61	Campbell	NE	40.2967	-98.737	493	"Surveyor, minerals"	13-09-1940	233c4243eca00563e7ca952ebdbbf7ff	41.0323	-99.6078	0
01-01-2019 11:22	"Osinski, Ledner and Leuschke"	grocery_pos	48.07	Sacramento	CA	38.5662	-121.3286	757530	Magazine features editor	30-04-1979	bd8f0eccca6ea07a3fcf500998efc0f0	38.1934	-121.8659	0
01-01-2019 11:29	Prohaska-Murray	gas_transport	66.16	Glendale	CA	34.1556	-118.2322	172817	Advertising account planner	30-07-1982	46516eaf549beddb1e19c1f4e8b5a35d	34.9172	-117.7983	0
01-01-2019 11:30	Bogisich Inc	grocery_pos	138.46	Holstein	NE	40.4542	-98.6538	331	Telecommunications researcher	19-08-1950	9e9a286743a7c3eedcf5d17b7c4ffed2	40.1112	-98.2569	0
01-01-2019 11:31	Boyer PLC	misc_pos	68.7	Sun City	CA	33.7467	-117.1721	54287	"Designer, exhibition/display"	22-09-1972	80245e712edd419c40c30b5f841e9b41	33.9325	-116.2943	0
01-01-2019 11:37	Roberts-Beahan	misc_pos	105.57	Holstein	NE	40.4542	-98.6538	331	Telecommunications researcher	19-08-1950	45a31220dadaeb21792d0224968b4896	41.2666	-99.509	0
01-01-2019 11:42	Douglas-White	entertainment	6.8	San Diego	CA	33.0067	-117.069	1241364	"Pharmacist, hospital"	01-03-1960	c8e8d68a2b724b562c0911cc5adabc1c	32.9763	-116.4506	0
01-01-2019 11:47	Corwin-Collins	gas_transport	65.78	Brainard	NE	41.1832	-96.9882	614	Associate Professor	20-06-1967	1eb62e1d821e2d9c642dee5e42b86a80	42.1237	-96.7594	0
01-01-2019 11:49	"Kovacek, Dibbert and Ondrick"	grocery_pos	194.98	Kansas City	MO	38.9621	-94.5959	545147	Counsellor	18-11-1987	c6097958ea5466c24b66f0350d38d775	39.3638	-94.6573	0
01-01-2019 11:56	"Raynor, Reinger and Hagenes"	gas_transport	54.6	Jelm	WY	41.0539	-106.0763	100	Public librarian	16-04-1974	67fe62808265ffd73b50b485e19e97fb	41.2291	-105.4641	0
01-01-2019 12:00	Greenholt Lt	health_fitness	107.41	Meredith	CO	39.3199	-106.6596	61	Public relations account executive	04-11-1939	42cf87bcb4c4adf573d137589e74df9f	38.4174	-106.3863	0
01-01-2019 12:01	"Dare, Fritsch and Zboncak"	health_fitness	36.52	Meredith	CO	39.3199	-106.6596	61	Public relations account executive	04-11-1939	f823df96c24faf177f6c1569b2ce3c1d	39.8388	-106.3325	0
01-01-2019 12:04	Schimmel-Olson	kids_pets	47.96	Meadville	MO	39.7795	-93.3014	964	Tourist information centre manager	23-12-1974	522e4b449157a7b1e1b25a1710bca3d4	39.2067	-93.0338	0
01-01-2019 12:12	Hilpert-Conroy	kids_pets	31.17	Luray	MO	40.4931	-91.8912	519	Town planner	13-02-1966	145f9626ba7da47ad3672379e318ad6f	40.859	-92.2091	0
01-01-2019 12:13	Jacobi Inc	health_fitness	19.03	Littleton	CO	39.5994	-105.0044	320420	Water engineer	31-07-1975	ea09483a48b1b77a85ae0a00fa341c54	39.1051	-105.6566	0
01-01-2019 12:18	Hammes-Beatty	kids_pets	78.55	Eugene	OR	44.0385	-123.0614	191096	"Scientist, physiological"	06-04-1964	0681c9e2a48735a47fccf0bed805d52f	44.3989	-122.1364	0
01-01-2019 12:27	"Reichert, Rowe and Mraz"	shopping_net	8.38	Conway	WA	48.34	-122.3456	85	"Research officer, political party"	01-09-1984	75971e5cf0d65c6410d8d9df1eeb626a	47.8418	-122.9047	0
01-01-2019 12:31	Hills-Witting	shopping_net	3.27	Moriarty	NM	34.9889	-106.0609	7268	"Therapist, art"	04-08-1988	4c5ea52c510bed81758879cb8bf7adb0	35.8635	-105.6068	0
01-01-2019 12:35	"Prosacco, Kreiger and Kovacek"	home	3.13	Smith River	CA	41.9404	-124.1587	1930	Web designer	13-06-1983	6e8e6642a7745cc089a12016bf5c3f10	41.9181	-123.5241	0
01-01-2019 12:41	"Berge, Kautzer and Harris"	personal_care	88.7	Grenada	CA	41.6125	-122.5258	589	Systems analyst	21-12-1945	1f4c10dd875868477f2cb5822795b5b8	41.5868	-123.161	0
01-01-2019 12:41	"Quitzon, Green and Bashirian"	shopping_pos	2.72	Superior	AZ	33.2887	-111.0985	2872	Petroleum engineer	28-10-1987	7c2a58a8385f1947e3589e51e706b70f	32.47	-110.6914	0
01-01-2019 12:41	Roberts-Beahan	misc_pos	9.32	Paauilo	HI	20.0271	-155.3697	1490	"Scientist, research (maths)"	13-04-1991	532b525538d4cf450876c4dec3c7d6ab	20.5153	-155.7391	0
01-01-2019 12:45	"Mante, Luettgen and Hackett"	health_fitness	72.61	Fort Washakie	WY	43.0048	-108.8964	1645	Freight forwarder	26-02-1976	e41042536c148f8dbe7011201638ab90	43.8662	-108.1844	0
01-01-2019 12:47	"Goyette, Howell and Collie"	shopping_pos	3.7	Smith River	CA	41.9404	-124.1587	1930	Web designer	13-06-1983	0f37daac19e4121adac32c0a10f4b697	41.6479	-124.7447	0
01-01-2019 12:47	"Jones, Sawayn and Romague"	misc_net	7.27	Fort Washakie	WY	43.0048	-108.8964	1645	Information systems manager	17-02-1986	98e3dcf98101146a577f85a34e58feec	43.9747	-109.7419	0
01-01-2019 12:50	Bode-Schuste	kids_pets	109.06	Powell Butte	OR	44.2415	-121.0113	2016	Local government officer	25-12-1953	5089ffa656bebaca749b9b970f40149c	43.7297	-120.131	0
01-01-2019 12:52	Gottlieb-Hansen	personal_care	3.65	Red River	NM	36.6659	-105.4694	606	"Surveyor, land/geomatics"	06-09-1988	9661da49b30fedc727d315cddd5e9699	36.8491	-104.8071	0
01-01-2019 12:54	Kub PLC	personal_care	215.27	Phoenix	AZ	33.5623	-112.0559	1312922	Contractor	24-10-1981	69594a3099154547d6c1712c1d52d37f	33.5879	-111.7969	0
01-01-2019 12:55	Watsica LLC	personal_care	4.31	Riverton	WY	43.0351	-108.2024	19408	"Lecturer, higher education"	11-09-1993	e2ae9911ffdda9776dabf41e16beda9c	43.9621	-108.0421	0
01-01-2019 12:56	"Hauck, Dietrich and Funk"	kids_pets	44.21	Freedom	WY	43.0172	-111.0292	471	"Education officer, museum"	02-08-1967	2d51fc0937644072fe09e1cd998a006e	43.3294	-111.7725	0
01-01-2019 12:59	"Crist, Jakubowski and Littel"	home	74.22	Independence	MO	39.1412	-94.3515	123373	"Engineer, production"	27-11-1992	d355c6d214ff0ff59c941504ec72ee79	38.4427	-94.422	0
01-01-2019 13:06	"Metz, Russel and Metz"	kids_pets	197.7	Lake Oswego	OR	45.4093	-122.6847	42817	Planning and development surveyor	28-05-1982	5d2223325a5c3fb2567bca7bab674f5f	44.8421	-122.0897	0
01-01-2019 13:07	"Bahringer, Bergnaum and Quitzon"	home	106.65	Shedd	OR	44.453	-123.1065	917	Radio broadcast assistant	08-07-1995	c9df02be0b8e5207cef6d85ecf9f1b6f	43.6173	-122.7159	0
01-01-2019 13:09	"Kihn, Abernathy and Douglas"	shopping_net	4.85	Kirtland Afb	NM	35.0203	-106.5503	310	"Surveyor, land/geomatics"	30-09-1978	f045242b4d3a9409c0744bb2a17480c4	35.3779	-106.6215	0
01-01-2019 13:11	Padberg-Rogahn	entertainment	81.67	Athena	OR	45.8289	-118.4971	1302	Dealer	18-10-1976	3e7217f3499fa2b8616b800aa8edabce	45.1843	-118.7795	0
01-01-2019 13:13	Dibbert-Green	entertainment	57.26	Parks	AZ	35.2563	-111.95	759	"Geologist, engineering"	28-03-1957	6349378a3faf02e2c4bdf2fd706c0b62	36.1309	-111.0097	0
01-01-2019 13:14	Nienow PLC	entertainment	68.58	Kissee Mills	MO	36.6704	-93.0377	1201	"Engineer, agricultural"	18-03-1980	20880c46bb7e341cabbbdf36d71ad084	37.4159	-92.9492	0
01-01-2019 13:14	Kub-Heaney	health_fitness	77.51	Meadville	MO	39.7795	-93.3014	964	Tourist information centre manager	23-12-1974	38c33070fc07654c5b17d81704baded1	40.7594	-93.5391	0
01-01-2019 13:15	"McDermott, Osinski and Mo"	home	125.02	Santa Monica	CA	34.0287	-118.4924	92043	"Civil engineer, contracting"	25-04-1961	831d376770359dca4bc7142261ca3db2	34.0523	-119.4266	0
01-01-2019 13:17	Jakubowski Inc	home	17.6	Carlotta	CA	40.507	-123.9743	1139	"Therapist, occupational"	15-01-1951	59f9f4574e29c78e556ad74d941a1df1	39.7042	-124.7876	0
01-01-2019 13:18	"Schuppe, Nolan and Hoege"	shopping_pos	5.35	Paauilo	HI	20.0271	-155.3697	1490	"Scientist, research (maths)"	13-04-1991	c691a3e01642d209e5deb426a7eea70c	19.5997	-155.3376	0
01-01-2019 13:20	Kautzer and Sons	personal_care	8.2	Mesa	ID	44.6255	-116.4493	129	Cartographer	15-12-1965	e141a779c3b646a1663f226cdee47d2f	43.7498	-116.6849	0
01-01-2019 13:20	Feil-Mo	health_fitness	34.12	Kent	OR	45.0838	-120.6649	60	Museum education officer	03-04-1942	889fc238d9ed34c9da5fa4ba12607470	45.6595	-120.745	0
01-01-2019 13:21	Johnston-Caspe	travel	7.33	Mound City	MO	40.1362	-95.2138	1631	Architect	20-01-1953	7a30020f6af806a03b3e3b859b9a2df4	40.9779	-96.1354	0
01-01-2019 13:26	Bins-Howell	personal_care	23.95	Arvada	CO	39.8422	-105.1097	122111	Hotel manager	23-05-1987	9646475d9e5e6ddf14b9979d8fe41151	40.2445	-105.1731	0
01-01-2019 13:26	Towne LLC	misc_pos	4.99	Centerview	MO	38.7897	-93.8702	2368	Electronics engineer	17-07-1989	b59bde1fadb81626cb4eeb5a43114d3a	39.0687	-93.258	0
01-01-2019 13:27	Goyette-Gerhol	kids_pets	47.51	Fort Washakie	WY	43.0048	-108.8964	1645	Freight forwarder	26-02-1976	68da1de8dfe24d6509f0bda38b7e0020	43.8842	-109.3837	0
01-01-2019 13:27	"Bradtke, Torp and Bahringe"	personal_care	20.27	Arvada	CO	39.8422	-105.1097	122111	Hotel manager	23-05-1987	a630f354a8bf2ffaeac0628593955e50	40.0158	-104.7198	0
01-01-2019 13:35	Yost-Rogahn	personal_care	4.66	Bay City	OR	45.5197	-123.8761	1530	Colour technologist	24-11-1986	d5fb4394cb0aba8eb44b3b9e53e09eed	45.8113	-123.0807	0
01-01-2019 13:35	"Schoen, Nienow and Bauch"	personal_care	7.49	Luray	MO	40.4931	-91.8912	519	Town planner	13-02-1966	7667c992f0c603bca9e225fae48a2a8f	41.4621	-92.7206	0
01-01-2019 13:36	"Ledner, Hartmann and Feest"	health_fitness	12.89	Littleton	CO	39.5994	-105.0044	320420	Water engineer	31-07-1975	b27845073d75c53c4e57270e20cf34e2	39.7822	-104.874	0
01-01-2019 13:36	"Moore, Dibbert and Koepp"	misc_net	52.34	Moab	UT	38.5677	-109.5271	9772	Location manager	24-11-1989	ebe3de99c49be0168732cfb8022b81cf	38.5438	-110.4475	0
01-01-2019 13:37	"Schaefer, Fay and Hilll"	entertainment	59.29	Kansas City	MO	38.9621	-94.5959	545147	Counsellor	18-11-1987	a995687ccfbabfaa8f275cd5c0801398	39.5231	-94.4509	0
01-01-2019 13:38	"Walter, Hettinger and Kessle"	personal_care	71.32	Lonetree	WY	41.0552	-110.1603	49	Research scientist (physical sciences)	05-07-1981	eca0d04566cc5afacd0e83d962027a37	41.8932	-109.4728	0
01-01-2019 13:39	"Berge, Kautzer and Harris"	personal_care	73.32	Fort Washakie	WY	43.0048	-108.8964	1645	Freight forwarder	26-02-1976	f905e76e5527f26602b1e1b2bf9c2ea7	43.3639	-108.4554	0
01-01-2019 13:43	Bechtelar-Rippin	food_dining	34.69	Phoenix	AZ	33.8155	-112.1202	1312922	Counselling psychologist	30-11-1999	7c8d7a23e07f00f0397ed981ee7cf302	32.856	-111.5986	0
01-01-2019 13:43	Hermann-Gaylo	misc_pos	7.28	Sutherland	NE	41.1558	-101.136	1789	Insurance broker	11-02-1982	98f5e67e90c4fcad42b8a4e8e0428886	40.2192	-100.1702	0
01-01-2019 13:44	Swift PLC	kids_pets	52.41	Fiddletown	CA	38.5234	-120.6763	832	Immigration officer	19-05-1987	6c75b784de76e5c918e9fb8825e9575c	38.3414	-121.1347	0
01-01-2019 13:45	Howe Lt	misc_pos	8.52	Conway	WA	48.34	-122.3456	85	"Research officer, political party"	01-09-1984	3894ad657ef913a346d957862513e63b	48.9014	-122.2361	0
01-01-2019 13:47	Kris-Padberg	shopping_pos	66.21	Owensville	MO	38.3511	-91.4867	6703	Naval architect	20-05-1998	b10d3dd983d8283099b5dcbc057b8463	39.0059	-91.6492	0
01-01-2019 13:50	Kirlin and Sons	personal_care	51.74	Rock Springs	WY	41.606	-109.23	27971	Music therapist	01-08-1984	57cc6aa0fe674cd3afb7eda97576f057	41.5337	-109.8673	0
01-01-2019 13:51	Bednar PLC	kids_pets	31.98	Oakland	CA	37.7878	-122.1884	381459	Barista	03-01-1974	bdcaad97c6d2074608aff277f78f1caf	38.2459	-122.5793	0
01-01-2019 13:52	"Weimann, Kuhic and Beahan"	shopping_pos	13.02	Altonah	UT	40.3207	-110.436	302	"Sales professional, IT"	17-01-1990	8ca5b2d05d133de4036b5588ef86bc43	39.8321	-110.0776	0
01-01-2019 13:57	"Wuckert, Wintheiser and Friesen"	home	3.12	Cascade Locks	OR	45.671	-121.8686	1288	Barrister	01-05-1936	05cb02dc6af1102556fbcbe923e68695	44.8625	-121.7876	0
01-01-2019 13:59	Gibson-Deckow	entertainment	41.88	Browning	MO	40.029	-93.1607	602	Cytogeneticist	14-07-1954	409e09fe646aaade07b2f5e76a2e5922	39.3475	-92.2102	0
01-01-2019 14:11	"Crist, Jakubowski and Littel"	home	16.4	Pueblo	CO	38.2352	-104.66	151815	Further education lecturer	04-01-1988	8d9ddd9d0636a698c2d9c437e9f1ef81	38.6181	-104.4247	0
01-01-2019 14:13	Flatley Group	misc_pos	6.76	Lagrange	WY	41.6423	-104.1974	635	Product/process development scientist	13-07-1973	b0eb5b54e67cef86627bff68103daa28	41.6822	-103.7764	0
01-01-2019 14:13	Pouros-Conroy	shopping_pos	3.21	Smith River	CA	41.9404	-124.1587	1930	Web designer	13-06-1983	3e839ed419114679bd901cb01a595e49	41.6613	-124.92	0
01-01-2019 14:14	"Altenwerth, Cartwright and Koss"	shopping_net	9.62	Thompson	UT	38.9999	-109.615	46	"Surveyor, minerals"	23-04-1987	da5b0dd77b29ff6da78ca79f95e030b2	38.0446	-108.8636	0
01-01-2019 14:17	"Cormier, Stracke and Thiel"	entertainment	109.49	Rock Springs	WY	41.606	-109.23	27971	Music therapist	01-08-1984	31670e7c674cc710d079b49eece1d328	41.9831	-109.9214	0
01-01-2019 14:22	Lemke-Gutmann	shopping_net	3.49	Phoenix	AZ	33.5623	-112.0559	1312922	Contractor	24-10-1981	8ce31e2f24c96575cf55a89c830de3f2	33.8665	-112.5059	0
01-01-2019 14:32	Kemmer-Buckridge	misc_pos	427.99	Moab	UT	38.5677	-109.5271	9772	Location manager	24-11-1989	0d80c1883d162c75693f44cdceaee9ce	37.7085	-109.9065	0
01-01-2019 14:35	Little Lt	kids_pets	19.07	Issaquah	WA	47.4974	-122.0107	50489	Osteopath	29-02-1984	fcb650144928aa110865e80724c608e2	48.1152	-122.6522	0
01-01-2019 14:38	Deckow-Dare	food_dining	50.74	High Rolls Mountain Park	NM	32.9396	-105.8189	899	Naval architect	30-08-1967	1e81ed0abec50d580b142adfb12b1159	32.964	-105.322	0
